Date,Open,High,Low,Close,Adj Close,Volume
2004-02-26,40.540001,40.910000,40.029999,40.810001,35.100788,121100
2004-02-27,40.740002,40.950001,40.070000,40.490002,34.825546,141200
2004-03-01,41.000000,42.000000,40.700001,41.650002,35.823277,235400
2004-03-02,41.759998,41.759998,40.810001,41.029999,35.290012,113600
2004-03-03,41.009998,42.000000,40.750000,41.910000,36.046906,132700
2004-03-04,41.919998,42.200001,41.500000,42.200001,36.296333,271200
2004-03-05,42.110001,42.580002,41.830002,42.000000,36.124310,203500
2004-03-08,41.830002,42.549999,40.290001,40.450001,34.791153,155900
2004-03-09,40.389999,41.310001,39.869999,40.200001,34.576130,174000
2004-03-10,39.770000,40.200001,38.799999,38.980000,33.526791,130500
2004-03-11,38.900002,40.310001,38.389999,38.509998,33.122547,171300
2004-03-12,38.450001,40.380001,38.450001,40.369999,34.722328,171200
2004-03-15,40.240002,40.250000,38.410000,38.560001,33.165554,207900
2004-03-16,38.720001,39.250000,37.540001,38.560001,33.165554,258100
2004-03-17,38.790001,39.299999,38.759998,39.230000,33.741821,217700
2004-03-18,39.160000,39.290001,38.650002,38.950001,33.500988,111200
2004-03-19,39.110001,39.349998,38.470001,38.560001,33.165554,179200
2004-03-22,38.470001,38.619999,37.049999,37.930000,32.623688,248800
2004-03-23,38.160000,38.860001,37.930000,37.930000,32.623688,129900
2004-03-24,37.689999,38.320000,37.040001,37.689999,32.417263,211600
2004-03-25,37.919998,39.320000,37.779999,39.200001,33.716022,167800
2004-03-26,39.009998,39.980000,39.009998,39.230000,33.741821,146200
2004-03-29,39.419998,40.360001,39.389999,40.000000,34.404095,195800
2004-03-30,39.810001,40.430000,39.669998,39.810001,34.240685,195700
2004-03-31,39.980000,40.970001,39.680000,40.790001,35.083584,322200
2004-04-01,41.480000,41.509998,40.610001,41.279999,35.505035,165600
2004-04-02,41.520000,42.160000,41.279999,42.060001,36.175907,198800
2004-04-05,42.130001,42.490002,42.000000,42.299999,36.382339,128900
2004-04-06,41.830002,42.299999,40.389999,40.680000,34.988964,293700
2004-04-07,40.509998,41.380001,40.259998,41.139999,35.384624,142100
2004-04-08,41.209999,41.820000,40.700001,40.740002,35.040588,167400
2004-04-12,40.660000,41.389999,40.650002,41.099998,35.350204,98300
2004-04-13,41.099998,41.349998,39.200001,39.689999,34.137463,159800
2004-04-14,39.650002,40.410000,39.320000,39.619999,34.077255,131200
2004-04-15,39.650002,40.040001,38.900002,39.299999,33.802025,151100
2004-04-16,39.430000,40.240002,39.389999,39.869999,34.292286,176100
2004-04-19,39.869999,40.340000,39.740002,40.099998,34.490112,133400
2004-04-20,40.189999,40.500000,39.900002,40.000000,34.404095,192000
2004-04-21,40.090000,40.919998,39.889999,40.669998,34.980366,180700
2004-04-22,40.919998,41.389999,40.450001,41.240002,35.470623,280400
2004-04-23,41.279999,41.500000,40.630001,41.160000,35.401825,138700
2004-04-26,41.200001,41.869999,40.369999,40.860001,35.143795,188100
2004-04-27,41.080002,41.200001,39.590000,40.230000,34.601913,239900
2004-04-28,40.040001,40.910000,40.040001,40.450001,34.791153,293500
2004-04-29,40.369999,41.689999,39.759998,39.770000,34.206272,243400
2004-04-30,39.750000,40.599998,38.959999,39.110001,33.638611,227400
2004-05-03,38.959999,41.200001,38.950001,40.790001,35.083584,455500
2004-05-04,41.070000,41.080002,39.830002,40.220001,34.593330,282200
2004-05-05,40.250000,41.080002,39.990002,40.730000,35.031986,172500
2004-05-06,40.700001,40.990002,39.450001,40.560001,34.885750,238500
2004-05-07,40.250000,40.790001,38.540001,39.070000,33.604210,410800
2004-05-10,38.930000,38.990002,37.400002,37.480000,32.236652,314300
2004-05-11,37.930000,39.090000,37.779999,38.799999,33.371975,158200
2004-05-12,38.700001,39.790001,37.720001,39.790001,34.223492,176700
2004-05-13,39.389999,39.869999,38.750000,39.240002,33.750427,171800
2004-05-14,38.990002,39.529999,38.400002,38.730000,33.311779,207200
2004-05-17,38.150002,38.500000,37.099998,38.169998,32.830109,228800
2004-05-18,38.310001,39.119999,38.310001,39.099998,33.630013,143100
2004-05-19,39.150002,39.480000,38.189999,38.450001,33.070938,181200
2004-05-20,38.450001,38.869999,37.990002,38.169998,32.830109,126300
2004-05-21,38.290001,39.020000,38.150002,38.910000,33.466591,90000
2004-05-24,39.060001,39.660000,38.750000,38.990002,33.535412,143500
2004-05-25,39.090000,39.990002,38.700001,39.990002,34.395508,145700
2004-05-26,39.590000,40.000000,39.000000,40.000000,34.404095,165700
2004-05-27,40.000000,40.110001,39.240002,40.040001,34.438499,181400
2004-05-28,39.799999,40.180000,38.660000,38.750000,33.328960,295300
2004-06-01,38.610001,39.349998,38.599998,39.020000,33.561195,323000
2004-06-02,39.349998,40.450001,39.250000,40.430000,34.773956,314000
2004-06-03,40.490002,40.490002,39.230000,39.230000,33.741821,171200
2004-06-04,39.240002,39.900002,39.130001,39.660000,34.111668,149600
2004-06-07,39.900002,40.000000,38.959999,39.939999,34.352497,93400
2004-06-08,39.950001,40.070000,39.400002,39.700001,34.146069,73300
2004-06-09,39.779999,40.180000,38.900002,39.070000,33.604210,173600
2004-06-10,38.880001,39.400002,38.880001,39.340000,33.836430,237300
2004-06-14,39.419998,39.509998,39.009998,39.230000,33.741821,167000
2004-06-15,39.630001,39.980000,39.450001,39.680000,34.128864,226900
2004-06-16,39.599998,40.799999,39.599998,40.660000,34.971764,225600
2004-06-17,40.669998,41.099998,39.900002,40.680000,34.988964,241300
2004-06-18,40.470001,41.200001,39.860001,40.450001,34.791153,314600
2004-06-21,40.380001,40.740002,39.799999,40.299999,34.662136,109700
2004-06-22,40.200001,41.220001,39.900002,41.220001,35.453430,209200
2004-06-23,40.869999,41.820000,40.669998,41.730000,35.892090,177100
2004-06-24,41.500000,41.700001,41.000000,41.500000,35.694267,168800
2004-06-25,41.189999,43.459999,41.020000,41.869999,36.012501,528100
2004-06-28,42.090000,42.990002,41.380001,42.689999,36.717770,312400
2004-06-29,42.680000,43.590000,42.299999,43.299999,37.242447,292900
2004-06-30,43.500000,43.950001,42.959999,43.450001,37.371468,202800
2004-07-01,43.290001,43.570000,42.750000,43.110001,37.079014,195600
2004-07-02,43.000000,43.080002,42.330002,42.330002,36.408142,205500
2004-07-06,42.240002,42.250000,40.799999,40.910000,35.186790,417100
2004-07-07,41.200001,41.590000,40.810001,40.930000,35.203995,252900
2004-07-08,40.799999,41.610001,40.599998,40.840000,35.126602,217200
2004-07-09,41.090000,41.090000,40.380001,40.470001,34.808350,80500
2004-07-12,40.490002,41.480000,40.400002,40.959999,35.229794,154200
2004-07-13,41.150002,42.310001,40.590000,42.150002,36.253315,254800
2004-07-14,42.080002,42.750000,41.310001,41.380001,35.591045,206800
2004-07-15,41.299999,41.830002,41.000000,41.500000,35.694267,107400
2004-07-16,41.480000,42.049999,40.689999,40.770000,35.066372,130400
2004-07-19,40.599998,40.930000,39.520000,40.400002,34.748138,172700
2004-07-20,40.709999,41.439999,40.130001,41.439999,35.642647,111800
2004-07-21,41.599998,41.599998,39.099998,39.410000,33.896641,255900
2004-07-22,39.400002,40.070000,39.000000,39.570000,34.034264,286200
2004-07-23,39.799999,40.049999,39.009998,39.250000,33.759029,195000
2004-07-26,39.730000,39.799999,37.730000,38.180000,32.838718,306800
2004-07-27,38.099998,40.099998,38.099998,39.669998,34.120281,222200
2004-07-28,39.330002,39.340000,38.220001,38.849998,33.414978,348100
2004-07-29,39.000000,39.689999,38.299999,39.660000,34.111668,140000
2004-07-30,39.700001,40.090000,39.419998,39.799999,34.232090,177100
2004-08-02,39.380001,39.380001,38.099998,38.759998,33.337585,210900
2004-08-03,38.599998,39.330002,38.340000,38.349998,32.984932,150800
2004-08-04,38.220001,39.130001,37.810001,38.400002,33.027954,124200
2004-08-05,38.209999,38.689999,37.250000,37.619999,32.357063,196700
2004-08-06,37.299999,37.360001,35.810001,36.009998,30.972290,386900
2004-08-09,35.950001,36.259998,35.900002,36.139999,31.084110,212600
2004-08-10,34.930000,37.000000,34.919998,36.830002,31.677588,292800
2004-08-11,36.180000,38.240002,35.669998,37.900002,32.597878,276700
2004-08-12,37.299999,38.470001,37.180000,37.590000,32.331257,194600
2004-08-13,38.040001,38.040001,35.360001,36.320000,31.238918,326400
2004-08-16,36.650002,37.770000,36.049999,37.700001,32.425869,227200
2004-08-17,37.939999,38.380001,37.570000,37.980000,32.666695,95000
2004-08-18,37.619999,39.450001,37.599998,39.450001,33.931046,164900
2004-08-19,39.509998,39.900002,39.099998,39.630001,34.085876,157100
2004-08-20,39.770000,40.540001,39.160000,40.299999,34.662136,152500
2004-08-23,40.720001,40.810001,38.889999,39.259998,33.767616,185000
2004-08-24,39.330002,39.650002,38.840000,39.570000,34.034264,103500
2004-08-25,39.599998,40.369999,39.200001,40.139999,34.524513,98500
2004-08-26,39.840000,40.990002,39.840000,40.200001,34.576130,188100
2004-08-27,40.099998,40.959999,40.099998,40.750000,35.049183,107200
2004-08-30,40.349998,40.400002,39.099998,39.160000,33.681618,117800
2004-08-31,39.000000,39.980000,38.529999,38.740002,33.320366,226400
2004-09-01,38.720001,40.000000,38.549999,39.189999,33.707417,203600
2004-09-02,39.110001,39.689999,38.939999,39.500000,33.974052,167300
2004-09-03,39.799999,40.200001,39.119999,39.500000,33.974052,143800
2004-09-07,39.700001,40.240002,39.330002,39.840000,34.266487,125400
2004-09-08,39.900002,40.349998,39.340000,39.340000,33.836430,104200
2004-09-09,39.700001,40.570000,39.480000,40.529999,34.859943,239800
2004-09-10,40.599998,40.950001,39.790001,40.950001,35.221207,95900
2004-09-13,40.950001,41.070000,40.549999,41.070000,35.324421,174700
2004-09-14,41.099998,41.099998,40.240002,40.590000,34.911579,139100
2004-09-15,40.410000,40.730000,39.939999,40.330002,34.687939,123200
2004-09-16,40.500000,40.750000,40.130001,40.700001,35.006165,163500
2004-09-17,40.900002,41.549999,39.900002,40.500000,34.834167,335700
2004-09-20,40.830002,40.830002,39.730000,40.099998,34.490112,128900
2004-09-21,40.209999,40.380001,39.669998,40.380001,34.730946,136900
2004-09-22,39.900002,39.900002,38.810001,38.820000,33.389179,132900
2004-09-23,38.549999,39.500000,37.930000,38.919998,33.475197,182100
2004-09-24,39.189999,39.590000,38.700001,39.150002,33.673027,61800
2004-09-27,38.980000,39.549999,38.099998,38.139999,32.804298,97300
2004-09-28,38.430000,38.840000,37.720001,38.369999,33.002140,150900
2004-09-29,38.619999,39.169998,38.349998,39.169998,33.690220,110800
2004-09-30,38.700001,39.130001,38.169998,38.180000,32.838718,144300
2004-10-01,38.900002,39.900002,38.040001,39.490002,33.965454,209700
2004-10-04,39.900002,40.160000,39.250000,39.840000,34.266487,146600
2004-10-05,39.779999,40.200001,39.500000,39.700001,34.146069,136800
2004-10-06,39.840000,40.090000,39.299999,40.090000,34.481506,149400
2004-10-07,39.650002,39.919998,39.180000,39.189999,33.707417,152100
2004-10-08,39.730000,39.730000,38.160000,38.160000,32.821522,278800
2004-10-11,38.369999,38.480000,37.450001,38.000000,32.683895,230500
2004-10-12,37.880001,38.000000,36.990002,37.000000,31.823782,210200
2004-10-13,37.240002,37.240002,36.290001,36.709999,31.574375,220400
2004-10-14,36.639999,37.000000,36.130001,36.580002,31.462547,151700
2004-10-15,36.549999,37.349998,36.349998,36.930000,31.763584,114300
2004-10-18,37.029999,38.160000,36.660000,37.730000,32.451675,93800
2004-10-19,38.000000,38.000000,36.840000,36.990002,31.815203,130900
2004-10-20,36.830002,37.200001,36.230000,36.840000,31.686184,163000
2004-10-21,36.950001,37.900002,36.410000,37.099998,31.909807,168900
2004-10-22,37.439999,37.500000,35.660000,35.660000,30.671255,197100
2004-10-25,35.599998,35.779999,34.259998,34.959999,30.069187,362500
2004-10-26,35.099998,35.700001,34.750000,35.630001,30.645443,170000
2004-10-27,35.099998,36.680000,35.070000,36.439999,31.342127,243400
2004-10-28,36.110001,36.880001,35.750000,36.470001,31.367949,152200
2004-10-29,36.119999,36.810001,35.610001,36.020000,30.980894,155300
2004-11-01,35.700001,36.610001,35.650002,36.070000,31.023909,189000
2004-11-02,35.810001,36.599998,35.349998,35.680000,30.688456,143400
2004-11-03,36.209999,37.470001,35.880001,37.130001,31.935600,157500
2004-11-04,37.009998,37.959999,36.799999,37.939999,32.632294,166100
2004-11-05,38.200001,39.250000,37.759998,38.299999,32.941925,184900
2004-11-08,38.000000,38.580002,37.860001,38.580002,33.182758,200400
2004-11-09,38.500000,38.900002,37.860001,38.389999,33.019337,166000
2004-11-10,38.000000,38.900002,37.740002,38.360001,32.993534,165500
2004-11-11,38.200001,39.000000,38.020000,38.900002,33.457996,122400
2004-11-12,38.509998,38.889999,37.750000,38.740002,33.320366,114500
2004-11-15,38.009998,38.200001,37.200001,38.200001,32.855915,129700
2004-11-16,38.290001,38.299999,37.599998,37.599998,32.339855,66400
2004-11-17,37.840000,38.689999,37.500000,37.820000,32.529072,106500
2004-11-18,37.509998,38.439999,37.439999,38.090000,32.761303,147600
2004-11-19,37.250000,38.000000,36.959999,37.009998,31.832394,290500
2004-11-22,36.900002,38.000000,36.299999,38.000000,32.683895,139700
2004-11-23,38.040001,38.099998,37.049999,37.689999,32.417263,143800
2004-11-24,38.880001,39.669998,38.560001,39.000000,33.543983,387500
2004-11-26,39.090000,39.099998,38.540001,38.540001,33.148350,54600
2004-11-29,39.029999,39.060001,37.750000,38.240002,32.890320,329200
2004-11-30,38.070000,38.599998,37.150002,37.400002,32.167835,3096600
2004-12-01,37.189999,38.150002,37.189999,37.990002,32.675301,636400
2004-12-02,37.570000,38.000000,37.500000,38.000000,32.683895,381200
2004-12-03,38.040001,38.240002,37.650002,37.900002,32.597878,238600
2004-12-06,37.689999,38.070000,37.619999,37.970001,32.658096,173600
2004-12-07,37.820000,38.139999,37.230000,37.599998,32.339855,396400
2004-12-08,37.650002,38.470001,37.290001,38.299999,32.941925,213400
2004-12-09,38.029999,39.320000,37.900002,39.139999,33.664406,236500
2004-12-10,39.000000,39.310001,38.750000,39.310001,33.810646,144700
2004-12-13,39.380001,39.540001,38.950001,39.480000,33.956856,242300
2004-12-14,39.080002,40.000000,39.080002,39.980000,34.386894,185000
2004-12-15,39.770000,40.189999,39.209999,40.040001,34.438499,167800
2004-12-16,39.820000,40.049999,39.090000,39.430000,33.913845,133600
2004-12-17,39.320000,40.119999,39.209999,39.529999,33.999859,221500
2004-12-20,39.259998,40.070000,39.110001,39.220001,33.733231,224500
2004-12-21,38.959999,39.689999,38.910000,39.360001,33.853642,244300
2004-12-22,39.099998,39.799999,39.099998,39.490002,33.965454,116000
2004-12-23,39.709999,39.860001,39.459999,39.570000,34.034264,67400
2004-12-27,39.889999,39.889999,38.790001,39.540001,34.008446,102800
2004-12-28,39.619999,40.099998,39.599998,39.950001,34.361107,168400
2004-12-29,40.000000,40.000000,39.209999,39.500000,33.974052,112200
2004-12-30,39.369999,39.540001,39.020000,39.139999,33.664406,85900
2004-12-31,39.130001,39.349998,38.439999,38.900002,33.457996,152900
2005-01-03,38.900002,39.180000,37.849998,38.290001,32.933334,204400
2005-01-04,38.580002,39.119999,37.369999,37.580002,32.322655,185800
2005-01-05,37.500000,38.349998,37.360001,37.529999,32.279652,192300
2005-01-06,37.610001,38.340000,37.459999,37.939999,32.632294,118700
2005-01-07,38.029999,38.369999,37.520000,37.700001,32.425869,144400
2005-01-10,37.590000,38.340000,37.360001,37.549999,32.296848,239900
2005-01-11,37.349998,37.529999,36.799999,37.029999,31.849598,259500
2005-01-12,37.000000,37.400002,36.790001,37.169998,31.970015,352100
2005-01-13,37.340000,37.380001,35.590000,35.740002,30.740070,459300
2005-01-14,36.240002,36.259998,35.750000,36.049999,31.006697,251800
2005-01-18,35.720001,36.080002,35.720001,36.040001,30.998102,590800
2005-01-19,35.820000,36.090000,35.320000,35.509998,30.542252,245700
2005-01-20,35.349998,35.669998,35.060001,35.110001,30.198195,294300
2005-01-21,35.119999,35.459999,34.400002,34.419998,29.604733,334800
2005-01-24,34.730000,35.130001,34.119999,34.139999,29.363913,358200
2005-01-25,34.520000,34.660000,33.720001,34.070000,29.303694,250400
2005-01-26,34.299999,35.099998,34.150002,35.099998,30.189592,216800
2005-01-27,34.869999,35.490002,34.860001,34.980000,30.086390,177300
2005-01-28,34.799999,35.220001,34.320000,34.849998,29.974577,212300
2005-01-31,34.720001,35.400002,34.459999,34.869999,29.991783,334200
2005-02-01,34.740002,35.310001,34.619999,35.060001,30.155205,401100
2005-02-02,34.799999,35.340000,34.799999,35.139999,30.224007,179200
2005-02-03,34.869999,34.980000,34.310001,34.689999,29.836960,168600
2005-02-04,34.480000,35.070000,34.459999,34.950001,30.060595,219100
2005-02-07,34.860001,35.360001,34.680000,34.939999,30.051977,226800
2005-02-08,34.669998,35.400002,34.669998,35.340000,30.396021,461100
2005-02-09,35.230000,35.369999,34.830002,35.029999,30.129406,391100
2005-02-10,35.040001,35.320000,34.500000,34.900002,30.017584,165000
2005-02-11,34.840000,35.349998,34.720001,34.950001,30.060595,684000
2005-02-14,34.770000,35.060001,34.680000,34.700001,29.845558,166900
2005-02-15,34.619999,35.049999,34.320000,34.520000,29.690742,208300
2005-02-16,34.520000,34.889999,34.500000,34.610001,29.768141,227600
2005-02-17,34.779999,34.950001,34.200001,34.250000,29.458513,188600
2005-02-18,34.439999,34.650002,33.900002,34.029999,29.269287,181400
2005-02-22,33.970001,34.099998,33.040001,33.110001,28.477989,401900
2005-02-23,33.029999,33.610001,33.029999,33.250000,28.598415,227900
2005-02-24,33.349998,34.160000,32.990002,34.160000,29.381109,217900
2005-02-25,34.040001,34.400002,33.570000,34.400002,29.587532,139100
2005-02-28,34.150002,34.430000,33.750000,34.090000,29.320898,212000
2005-03-01,34.270000,34.740002,34.040001,34.450001,29.630539,229800
2005-03-02,34.049999,35.389999,33.939999,35.119999,30.206800,550600
2005-03-03,36.240002,38.330002,36.180000,37.869999,32.572083,1106700
2005-03-04,37.700001,38.630001,37.599998,38.630001,33.225765,602700
2005-03-07,38.660000,39.439999,38.490002,39.360001,33.853642,621100
2005-03-08,39.150002,40.189999,39.150002,40.020000,34.421310,518100
2005-03-09,39.750000,40.180000,39.580002,39.869999,34.292286,621400
2005-03-10,39.779999,40.299999,39.639999,40.080002,34.472919,619500
2005-03-11,40.000000,40.349998,39.709999,40.299999,34.662136,427400
2005-03-14,40.160000,41.549999,40.160000,41.540001,35.728657,390800
2005-03-15,41.689999,41.689999,39.700001,39.970001,34.378304,552900
2005-03-16,39.759998,40.610001,39.759998,40.110001,34.498722,372800
2005-03-17,39.889999,40.310001,39.639999,39.950001,34.361107,249600
2005-03-18,40.490002,40.490002,39.689999,39.889999,34.309479,447100
2005-03-21,40.090000,40.439999,39.610001,39.750000,34.189079,398700
2005-03-22,39.669998,40.580002,39.669998,40.160000,34.541714,340100
2005-03-23,40.000000,40.520000,40.000000,40.169998,34.550304,406400
2005-03-24,40.189999,40.580002,39.840000,40.000000,34.404095,141900
2005-03-28,40.099998,40.299999,39.759998,39.990002,34.395508,214400
2005-03-29,39.930000,40.869999,39.770000,40.200001,34.576130,340000
2005-03-30,40.070000,40.500000,39.959999,40.419998,34.765335,242600
2005-03-31,40.529999,40.619999,39.939999,40.180000,34.558922,243900
2005-04-01,40.209999,40.509998,39.790001,40.160000,34.541714,224600
2005-04-04,40.009998,40.169998,39.189999,39.970001,34.378304,299000
2005-04-05,40.119999,40.790001,40.060001,40.680000,34.988964,364900
2005-04-06,40.810001,42.090000,40.799999,41.150002,35.393219,309700
2005-04-07,40.939999,42.080002,40.750000,41.660000,35.831886,161300
2005-04-08,41.759998,41.880001,40.849998,41.080002,35.333008,194300
2005-04-11,41.200001,41.200001,40.310001,40.459999,34.799747,271000
2005-04-12,40.200001,41.389999,39.709999,41.200001,35.436234,384400
2005-04-13,41.139999,41.500000,40.070000,40.259998,34.627731,195600
2005-04-14,40.470001,40.650002,39.700001,39.700001,34.146069,199000
2005-04-15,39.700001,40.360001,39.500000,40.009998,34.412701,246500
2005-04-18,39.849998,40.470001,39.599998,40.209999,34.584717,198300
2005-04-19,40.340000,41.470001,40.189999,40.400002,34.748138,244800
2005-04-20,40.320000,40.320000,39.680000,39.849998,34.275070,271100
2005-04-21,40.000000,41.110001,39.860001,40.820000,35.109390,216300
2005-04-22,40.750000,40.750000,39.619999,40.000000,34.404095,204900
2005-04-25,40.400002,40.599998,39.900002,40.200001,34.576130,116400
2005-04-26,40.919998,42.470001,40.720001,41.610001,35.788868,541600
2005-04-27,41.590000,41.869999,41.020000,41.790001,35.943676,211600
2005-04-28,41.450001,41.450001,40.389999,40.599998,34.920166,243100
2005-04-29,40.669998,41.900002,40.639999,41.750000,35.909271,243400
2005-05-02,41.619999,42.570000,41.619999,42.570000,36.614559,224800
2005-05-03,42.299999,43.369999,42.299999,42.889999,36.889805,475800
2005-05-04,43.020000,43.610001,42.570000,43.360001,37.294056,235800
2005-05-05,43.369999,44.189999,42.910000,44.130001,37.956329,388300
2005-05-06,44.310001,44.430000,43.790001,43.910000,37.767120,125600
2005-05-09,43.720001,44.240002,43.720001,44.240002,38.050922,193600
2005-05-10,43.919998,44.709999,43.820000,44.250000,38.059544,281500
2005-05-11,44.480000,44.950001,43.740002,44.810001,38.541195,184600
2005-05-12,44.730000,45.090000,44.049999,44.500000,38.274559,287400
2005-05-13,44.369999,44.590000,43.389999,43.709999,37.595089,253100
2005-05-16,43.970001,45.000000,43.880001,45.000000,38.704609,223700
2005-05-17,44.750000,45.009998,44.500000,44.990002,38.696011,206900
2005-05-18,45.040001,46.490002,45.020000,46.410000,39.917358,429500
2005-05-19,46.290001,46.490002,45.700001,46.220001,39.753944,161500
2005-05-20,46.209999,46.299999,45.779999,45.910000,39.487305,159100
2005-05-23,45.900002,47.000000,45.889999,46.740002,40.201183,224000
2005-05-24,46.680000,47.000000,46.299999,46.869999,40.313000,497600
2005-05-25,46.570000,46.840000,46.299999,46.599998,40.080769,226000
2005-05-26,46.700001,47.599998,46.700001,47.250000,40.639847,425400
2005-05-27,47.459999,47.459999,46.779999,47.070000,40.485031,421700
2005-05-31,46.950001,47.070000,46.290001,46.599998,40.080769,633400
2005-06-01,46.349998,46.669998,45.000000,45.779999,39.375500,661600
2005-06-02,45.500000,46.049999,45.240002,45.540001,39.169079,299700
2005-06-03,45.480000,45.650002,44.369999,44.369999,38.162746,241700
2005-06-06,44.590000,44.680000,43.919998,44.349998,38.145546,273500
2005-06-07,44.400002,45.049999,44.160000,44.410000,38.197159,531400
2005-06-08,44.500000,45.009998,44.250000,44.529999,38.300362,497600
2005-06-09,44.650002,45.200001,44.000000,45.049999,38.747612,300700
2005-06-10,44.919998,45.320000,44.919998,45.049999,38.747612,613900
2005-06-13,44.950001,45.400002,44.810001,45.250000,38.919643,365100
2005-06-14,45.360001,45.630001,45.150002,45.299999,38.962650,354000
2005-06-15,45.480000,45.650002,45.230000,45.580002,39.203472,392900
2005-06-16,45.660000,46.180000,45.380001,46.000000,39.564716,343500
2005-06-17,42.000000,46.049999,41.360001,44.910000,38.627205,749100
2005-06-20,44.470001,45.250000,44.470001,44.880001,38.601398,203000
2005-06-21,44.750000,45.259998,44.290001,44.500000,38.274559,137300
2005-06-22,44.389999,45.119999,44.389999,45.070000,38.764828,223800
2005-06-23,45.130001,45.549999,44.509998,44.930000,38.644398,354600
2005-06-24,45.139999,45.419998,44.599998,44.650002,38.403568,1217800
2005-06-27,44.970001,45.099998,44.500000,44.880001,38.601398,144200
2005-06-28,45.090000,45.590000,44.900002,45.500000,39.134663,251500
2005-06-29,45.540001,46.419998,45.439999,45.799999,39.392689,282300
2005-06-30,45.930000,46.549999,45.700001,45.910000,39.487305,299800
2005-07-01,46.400002,46.509998,46.020000,46.400002,39.908760,246300
2005-07-05,46.490002,47.209999,46.490002,46.810001,40.261387,232600
2005-07-06,46.930000,47.200001,45.810001,46.410000,39.917358,309400
2005-07-07,46.349998,47.160000,45.889999,46.730000,40.192581,149500
2005-07-08,46.580002,48.000000,46.480000,47.810001,41.121510,193400
2005-07-11,48.000000,48.500000,47.889999,48.220001,41.474148,299500
2005-07-12,48.160000,48.590000,48.150002,48.380001,41.611759,113600
2005-07-13,48.419998,48.689999,48.189999,48.480000,41.697777,174500
2005-07-14,48.730000,49.340000,48.730000,49.000000,42.145023,174600
2005-07-15,48.840000,49.709999,48.840000,49.709999,42.755703,346800
2005-07-18,49.580002,49.660000,49.150002,49.200001,42.317043,199700
2005-07-19,49.330002,49.660000,49.020000,49.340000,42.437466,169100
2005-07-20,49.169998,50.369999,49.130001,50.349998,43.306164,369500
2005-07-21,50.250000,50.450001,49.369999,49.980000,42.987930,241300
2005-07-22,48.509998,49.000000,47.119999,48.730000,41.912800,545700
2005-07-25,49.090000,49.200001,48.290001,48.500000,41.714981,300900
2005-07-26,48.900002,49.509998,47.810001,48.980000,42.127823,319700
2005-07-27,49.029999,49.230000,48.430000,49.070000,42.205235,170200
2005-07-28,49.400002,49.400002,48.820000,48.869999,42.033203,143500
2005-07-29,49.110001,49.630001,48.580002,49.070000,42.205235,215700
2005-08-01,48.930000,49.299999,48.480000,49.220001,42.334251,211500
2005-08-02,49.340000,49.770000,48.630001,48.860001,42.024605,223800
2005-08-03,48.860001,49.040001,48.360001,48.669998,41.861195,304300
2005-08-04,48.900002,49.049999,48.220001,48.529999,41.740776,169100
2005-08-05,48.459999,48.900002,47.750000,48.099998,41.370930,175900
2005-08-08,48.209999,48.529999,47.490002,47.680000,41.009697,274000
2005-08-09,48.020000,48.799999,47.750000,48.369999,41.603161,181000
2005-08-10,48.810001,49.750000,48.790001,49.290001,42.394440,274500
2005-08-11,49.540001,49.810001,49.240002,49.500000,42.575069,275700
2005-08-12,49.529999,49.529999,48.830002,49.090000,42.222435,176000
2005-08-15,49.000000,49.500000,48.540001,49.500000,42.575069,223000
2005-08-16,49.730000,54.480000,49.580002,52.490002,45.146782,1386200
2005-08-17,52.549999,52.900002,51.450001,52.330002,45.009167,628000
2005-08-18,52.299999,52.570000,51.400002,51.599998,44.381279,441100
2005-08-19,51.599998,52.639999,51.570000,51.959999,44.690922,251900
2005-08-22,52.200001,52.799999,51.779999,52.450001,45.112389,256600
2005-08-23,52.450001,52.889999,52.029999,52.750000,45.370411,262200
2005-08-24,52.740002,54.759998,52.669998,53.750000,46.230518,730500
2005-08-25,53.860001,54.759998,53.759998,54.509998,46.884197,590700
2005-08-26,54.650002,54.650002,53.990002,54.230000,46.643364,278000
2005-08-29,54.619999,55.099998,54.119999,55.090000,47.383057,437700
2005-08-30,55.000000,55.250000,54.500000,55.130001,47.417461,408100
2005-08-31,55.040001,57.240002,55.040001,56.970001,49.000057,996700
2005-09-01,57.250000,57.740002,56.630001,56.669998,48.742016,528900
2005-09-02,56.540001,56.810001,55.830002,55.959999,48.131336,184700
2005-09-06,55.910000,56.779999,55.549999,56.180000,48.320564,306000
2005-09-07,56.320000,56.959999,55.980000,56.820000,48.871025,368700
2005-09-08,56.820000,57.150002,56.279999,56.970001,49.000057,265600
2005-09-09,57.080002,57.320000,56.630001,57.090000,49.103260,301800
2005-09-12,56.939999,57.020000,56.509998,56.869999,48.914028,310700
2005-09-13,56.630001,57.630001,56.630001,57.290001,49.275276,293200
2005-09-14,57.349998,57.619999,56.619999,56.959999,48.991444,199700
2005-09-15,57.060001,57.250000,55.950001,56.009998,48.174351,169800
2005-09-16,56.119999,57.450001,55.990002,57.130001,49.137657,336700
2005-09-19,57.320000,57.320000,56.340000,56.669998,48.742016,155100
2005-09-20,56.639999,58.000000,56.639999,57.169998,49.172054,306600
2005-09-21,56.970001,58.779999,56.619999,57.939999,49.834347,568600
2005-09-22,58.430000,58.709999,57.049999,57.139999,49.146252,457000
2005-09-23,57.119999,57.310001,56.500000,56.740002,48.802208,142000
